# epoch00,   epoch01,   epoch02,   epoch03,   epoch04,   epoch05,   epoch06,   epoch07,   epoch08,   epoch09,   epoch10,   epoch11,   epoch12,   epoch13,   epoch14,   epoch15,   epoch16,   epoch17,   epoch18,   epoch19,   epoch20,   epoch21,   epoch22,   epoch23,   epoch24,   epoch25,   epoch26,   epoch27,   epoch28,   epoch29,   epoch30,   epoch31,   epoch32,   epoch33,   epoch34,   epoch35,   epoch36,   epoch37,   epoch38,   epoch39,   epoch40,   epoch41,   epoch42,   epoch43,   epoch44,   epoch45,   epoch46,   epoch47,   epoch48,   epoch49
  3980,  4094,  1338,   255,   545,  1411,  4066,   185,  1717,  2453,  3344,  4298,  2255,  2931,   601,  2997,  1660,   712,  4151,   555,   904,  3498,  3393,  2720,  1703,  4242,  3921,  2661,  1268,  3140,  1450,  3302,  3338,  1465,  3581,  3640,  4254,  4147,  1543,  3492,   434,  1638,  2959,  2341,  3830,  2850,  3991,  3755,  2792,  3920
  3981,  3977,  2059,  1664,  4174,  1780,   607,  2932,   906,  3898,  1394,  4053,  3289,  3972,  1526,  1141,  4041,  1989,  2822,  1097,   320,   317,  2157,   259,  3142,  2054,  2974,  2637,   108,  1367,  1315,   124,  1384,    93,  2919,  2393,  3357,  3684,  2239,   444,    21,  3815,  2033,   796,  3964,  3590,     7,  1454,  1701,  3369
  3982,  3942,   237,  3131,  3083,  3599,   317,  3224,  1640,  2102,  2690,  1827,  2091,  3461,  3296,   130,  1750,   665,  1827,  2398,  1906,  2728,   686,  3489,   188,   752,  3468,  1667,  3968,  1296,  1849,  3035,  1552,  3641,  4260,   467,  3248,  1804,  3086,  2785,  4130,   371,  3695,  1971,  3825,  2573,  1748,  1527,  1599,  1641
  3983,  3270,  3629,   499,   292,   530,  2381,  3269,  3205,  1278,  2990,  2669,   542,  3896,  2890,  4266,  2399,   200,  4198,  1963,  1201,  4154,  1169,  2919,  1476,  2301,  3822,  3440,  3109,  1754,  2469,  3256,  3754,  3651,   601,  4103,  4155,  2199,  3330,  2111,   145,  3611,  2537,  2011,  1792,  1611,  3727,  3032,  2721,   242
  3984,  1029,  3877,  1704,  3919,  1705,   371,  2902,   538,  1859,  1856,  2403,   658,  1705,   860,  3068,  2511,  1844,  2983,  2169,  4104,  1656,  3728,  3905,  3637,   887,   290,  1719,  1853,  3268,  4198,  2618,  3509,   893,  3375,  2573,  3412,  3241,  3451,  4055,   975,   735,  3857,   919,  2792,  1934,  3639,  3315,  1390,  1918
  3985,  1629,   805,  3215,  1557,  1386,  3243,  3544,  2012,  1181,  3158,  2482,   537,  1832,   511,  2815,  3506,  1278,  1919,   802,  2097,  3424,  1529,  2726,  2464,   976,  2442,   463,  3210,  4231,   653,  1405,   939,  1447,  1053,  1301,  3180,   539,    91,  1860,   594,  2913,  2483,  2050,  3649,    50,  2716,  1850,  2681,   464
  3986,   370,  2135,  3615,   819,  1200,  1275,  3640,   160,   837,  2285,  1527,  2382,  1654,   672,   465,   338,  2022,  1721,  3429,   446,  2012,  1353,  4006,  3347,   532,  1469,   989,  2991,   689,   716,   524,   547,  2413,  4018,   113,   952,  3290,  2607,   264,  3342,  1751,  2036,  1743,  2233,  1854,   952,  3952,   724,  3505
  3987,   827,  1411,   677,  2710,  2485,  3395,  3801,  4215,   563,  4037,   230,  3453,  1096,  2584,  2269,  1517,  1972,   278,  3893,  1086,  1397,  2627,  1407,   486,  2318,  1485,  1588,  1214,  3984,    74,   751,  2799,  3541,   531,  1457,  1245,  3316,  4212,  3129,  2553,  2315,  2125,  3466,  2589,  3139,   207,   207,   112,   297
  3988,   359,   549,  2614,  3048,  1528,  2663,  2189,  2721,   770,   625,  3153,   345,   206,   825,   944,   645,   431,   944,   856,   823,  2652,  1287,  1092,   837,  2123,   223,  2974,   484,   361,  1453,  1494,  3298,    89,  2486,  2402,  2289,  2401,   218,  1656,   181,   167,  3344,  3540,  2811,   140,  3908,   850,  3187,  2003
  3989,  1906,  2860,  3175,  2238,  4032,  2705,  2581,  2295,   392,  2832,  3454,  2939,   310,  1593,    10,  3372,   244,  3211,   774,  3637,  2197,  1510,   323,   232,   560,  2969,  2411,  3541,   988,  3785,   972,  2261,   112,  2588,  1536,  1045,  3305,  1164,   265,  2633,  3618,  3787,  2252,  1158,  4237,  3706,  1782,   294,  1335
  3990,  2250,  3631,  2332,  3760,  1555,  3439,  2835,   609,  2016,  2669,  1497,  2449,  2677,   267,   650,   443,   497,   801,  2520,  3458,  3000,  2463,  2106,   418,  4137,  2930,  1519,  1411,  2515,  2228,  3619,  3931,   741,   433,  2947,  1523,  4016,   129,  1683,  3082,  4190,   777,   465,   559,  2353,  2751,  1730,   775,   556
  3991,  3830,  3103,  1249,  1490,  1734,  1942,  1383,  3724,  4247,   317,  3231,  3008,  1148,  1128,  1099,  2039,   173,  1092,  2215,   613,  4155,  3823,  1901,   355,  3695,  2984,  2587,   485,   424,  1799,  2683,  4007,  2429,  3234,  1323,  1621,  1746,  3272,  3475,  3445,   573,  2257,  2233,   236,  1542,  2880,  3684,    40,  1832
  3992,  1773,   765,   537,  3103,  3070,  1188,  2312,  3033,  2033,  3631,  1792,   123,   658,  2819,  4093,  1704,   577,  1450,  2449,  2031,  2673,  3698,  2337,  2727,  1794,   971,   631,  3295,  3795,  1205,  3709,  2631,   714,  4143,  2398,  4237,   766,  1085,    30,   685,  3703,  4162,  3390,  3692,  1157,  1614,  1364,  1306,  3164
  3993,  1235,   949,  3009,  3499,  3411,  3336,  3339,  1281,  2582,  3758,  1132,  1926,  1221,  1709,  2255,  1911,  2545,  3424,  3925,    26,   925,  2115,  2759,  1473,  2141,   265,  1367,  2899,  2310,   980,  3980,   722,  1567,  4093,   735,  4252,  1085,  2407,   765,  2305,  1425,  2728,  4058,  3902,  4023,   637,  1784,  2268,  1390
  3994,  2135,  2273,  1199,  2772,   512,   985,   625,  2516,  2360,  2983,  1646,   228,  2869,   464,   499,  2057,  2283,   351,  3261,  2979,  4098,  1206,   530,   325,  1649,   768,  2058,  4264,  2745,  3088,  4270,  3052,  4220,  1742,  2191,   951,  3304,   630,   732,  1268,  2276,  1393,  2585,  2904,   685,  1319,  1579,  2855,  2308
  3995,  3530,    13,  2803,  1192,    84,  1150,  2838,   520,  1534,   752,  4047,  3954,  3051,  3595,  1842,   519,   409,  1083,    95,  2766,  2833,  1198,  3909,  1679,  1569,  2880,  3384,  3778,  2780,  2230,  3914,  1607,  3695,   927,   185,  2274,   794,   831,  2294,  1852,  1390,  2904,  3291,   330,  4020,  2028,  4215,  1458,  2848
  3996,  1086,  2899,  1440,  4283,  2114,  3893,   257,  4017,  3671,   188,  1980,  2672,  3882,  2793,  2075,   161,   575,  1323,  3999,  2294,  2920,  3339,  3517,  3541,   805,  2714,  2115,  3401,  3774,  1815,  2754,  1240,  3692,   944,    91,   183,  2070,   300,   747,  2737,   291,  2800,  2607,  2198,   698,  2651,  1935,  1407,  4244
  3997,   846,  2709,   353,  1476,  3614,   398,  3716,  1494,  1831,  2220,   614,  1850,  3420,  2051,   693,  2397,  3838,  2177,  3609,  1270,  3634,    19,  1463,  4160,  4293,  3055,  3313,  4220,   344,  2565,   515,  2875,  4014,  1008,  1871,  1257,  2809,  3432,  2170,   901,  1791,   239,  3280,  4296,   796,  1339,  2559,  1491,   535
  3998,  1568,  2074,    75,  1018,   897,  2129,  2559,   933,  1685,  3103,  2343,  1669,  4257,  3007,  3045,   355,   150,   680,  2648,  2905,  1518,  4299,  2442,  2786,   785,  3869,  1928,  2352,  3730,  2605,  2509,   523,  3937,  3650,  3406,   672,  1098,   947,  3085,  2968,  2554,  4306,   477,   702,  3125,  1479,  2548,  2034,  4080
  3999,  3354,   173,  1697,  3269,  3058,  3217,  3264,  3433,  3994,  3889,  1754,   939,  3136,  3872,  3110,  1551,  4002,  2117,   879,  2793,  3615,   308,  2614,  4089,  3167,  2867,  3733,   491,  2015,  2220,  2276,   186,  2786,  1155,  1788,  4191,  1846,  1403,  1030,  2924,   149,  1069,  3617,   432,   907,  3294,  3521,  3508,  1938
  4000,  1986,   462,   412,  1575,  2320,  3271,   582,  3025,   684,   669,  1795,  3858,  2578,  3004,  2691,  2256,  1221,  1064,  1367,  3868,  3861,  2620,  1279,  1292,  3995,   593,  2321,   899,  3422,   545,  2524,  2206,  2661,  2445,  2437,    28,  3649,   452,  1009,  3727,  2526,  3984,  3736,  1435,  2348,  3353,   943,   411,  1343
  4001,  1638,  3732,  1498,   411,  2613,  3123,  1759,  3995,  1756,  1607,  3193,  3757,  1896,  1145,  1139,  1848,  1784,  4209,   645,  1197,   829,  2734,  2135,  3945,  3238,  3275,  3206,   861,  3616,  1148,  2138,  1400,  3119,   574,  3594,  3442,  3135,  1436,  1813,  1433,   401,  1610,  4200,  2112,   197,  4092,  2644,  2252,  2602
  4002,  2209,  4296,  3200,   507,  1174,   225,  3998,  2236,   884,   963,   834,  1753,  3368,  3802,  2708,  2065,   490,  4063,  2607,  3101,  2650,  1927,  1332,   514,  3163,  2999,  3605,  4184,  1659,   829,  2866,  1723,  2343,  2651,  4064,  1603,  1642,  1758,   588,   950,  2130,  3073,  1574,  3959,  2337,   909,  2163,  1916,  3141
  4003,   620,   569,   895,  2369,     9,  2134,  4045,   818,  3800,   859,  3075,  1770,   850,  2039,  1859,  2998,  2125,  4114,  4287,  1439,  3504,   898,  1160,  3168,  3497,  2235,   200,  2502,  2007,  1012,  3116,  1572,  3371,  1014,  3756,  1650,  2128,  3490,  1931,  3674,  4168,   672,   559,   981,  4133,  3809,  3015,  1655,  2185
  4004,  1263,  1113,  1373,  3037,  2750,  1563,  3059,   407,  1227,   274,  1503,  1028,  1609,  2263,  1964,   798,  2307,   122,  3437,  1949,  1189,   205,  4298,   822,  1576,  3614,   844,  2355,  3188,  2947,  3208,     8,   392,  3178,  4278,   512,  3978,  3050,   830,  3479,    89,  4213,  2463,  2337,  2706,  2748,  3196,  3320,   492
  4005,   847,  3536,  3067,  3202,  3346,   634,    34,  2902,  2792,   343,   364,  4258,  1286,  1613,   831,   826,  2369,  2494,  1971,  4176,  1857,  4269,  3751,  2701,  1441,  1445,  2578,  2468,  4051,  2626,  3004,   367,   105,   369,  3123,   553,   685,  1955,   983,  4161,   648,  2025,  1443,  2850,  1338,  2372,  1594,  3550,   872
  4006,  3745,  3229,  2110,  2260,   201,  1947,  1640,  2483,  1881,   850,  4096,  2708,  3418,  1105,   691,   539,   285,  3855,  3501,  3825,  1419,  3579,  2901,   609,  1018,  3878,  1055,  3705,  4126,  1933,  2151,     1,  4081,  2041,  1320,  2234,  4050,  2874,  1785,  3464,  1891,  2516,  3480,  2012,  1883,   650,  1400,  1803,   775
  4007,   346,  2456,  2753,  1139,  3211,  3485,  3952,  1465,  3095,  2253,  2479,   782,  4107,  1980,  3723,   349,  3895,  2287,   668,  3885,   557,  3312,  1091,   672,  1378,  3271,   918,  4052,  3333,  4238,  3970,    54,   167,  3925,  3172,  2334,  1681,  2022,  3858,  1902,  3200,  2429,  2866,  4210,  2937,  1723,  1387,  2287,  2472
  4008,  3860,   457,  1467,   719,   915,  1318,  3604,  4038,  2482,  1456,   310,  2500,  2401,  3098,  1598,   158,   131,   794,  4027,  2768,  2581,  2409,  1801,  2697,  1941,  3281,  1748,  1251,   346,  2240,  1724,   591,   739,   536,  2724,  4224,  3120,  2470,  1830,  2785,  3741,  2638,   221,   342,  3220,  1471,  1932,  1412,  3846
  4009,   127,    70,  3501,  3956,  3697,  2606,  3710,  2156,  2778,  3193,  4226,   284,   122,  2572,  1982,  1742,  4090,  3034,  1996,  1410,  3702,  1723,  1845,  3800,   523,  4179,  1276,  1324,  4114,  3182,  4131,  2545,  1561,   331,  3092,  1751,  3935,  2319,  2425,  2602,  2748,  3454,  3834,  2534,   393,  1441,  2755,  2010,  4130
  4010,  3870,  1937,  1592,  3166,  2442,  3234,  3109,  1044,   748,   797,  4100,  1527,  4170,  3082,  4066,   840,  2808,   992,  3219,  1913,  4266,  3198,  2228,  2999,   607,   118,  2045,  2385,   102,  3936,  1263,  4252,  3454,   617,  2802,  3514,  1716,  3290,  1406,  3941,  2010,   242,  1816,  3775,  2675,  1139,  1903,  3648,   312
  4011,  3674,  4067,  2240,  4172,  3514,  2012,  1588,  1342,    79,  1206,  4199,   471,  1590,  1703,   409,  1486,  2277,  1131,    68,   118,   501,  2629,   387,   238,  1272,  1120,  2035,  3351,  1786,  3268,  3910,  3269,   357,  1576,  3490,  3359,  4153,  1091,   925,   807,  2943,  3971,   417,  1377,  1478,  1515,  4130,  3272,  3355
  4012,  4014,  3477,  4005,   497,  4180,  4181,   855,     5,   864,  3240,  2329,  1444,  3071,  3659,  2475,   241,  3142,  3277,  3295,  3125,  2616,    24,  3100,  3626,  3816,  3390,  2202,  4073,  3582,   964,   852,  2814,  1265,  3983,  3370,   556,   273,    76,  3947,   719,  4089,  1571,  3508,  2667,   427,  2430,  2234,  1134,  1939
  4013,  2605,  4244,   515,  3719,  2285,  1520,  1605,  3515,  4139,   315,  2080,  3476,  2641,  2029,   752,  1787,  2853,  1287,  1177,   559,  3679,  1115,  2422,  3298,  2574,  3444,  3025,   518,  1824,  2430,  2211,  2411,  2546,  1140,  3254,  3825,  3034,  1182,  1380,  1636,  1331,   260,  4290,   809,    90,  3510,  1370,  2578,  3072
  4014,   459,  2650,  3267,  1621,  1320,   555,  3557,  2575,   720,  2239,  1505,   807,  2892,  4127,  2897,  1713,  2020,   953,  4215,    48,  1093,   702,  3290,  1018,  2616,  1146,  3276,  3101,  2195,  3779,  1501,  2050,  2016,  3220,   215,  3450,  1567,   592,  1847,  2567,  3811,  4099,  1725,  2833,   759,  1416,     6,  1227,  1563
  4015,  2330,    59,  2099,  1409,  3078,   999,  3878,  2736,   866,  3647,   166,  2338,  1869,  2508,  2341,  1034,  2192,  4165,  1833,   817,  4075,  1428,  2929,  3436,  2384,  2435,  2174,  1465,   154,  3905,  2249,   435,  3431,  3610,   731,  3893,  1148,  1252,  1697,  3398,   438,  2082,  3009,  1100,   762,   144,  3721,  1043,   369
  4016,  1656,    30,  1944,  2602,  3504,   561,  2320,  2742,  2136,   116,  1723,  1781,  3264,  4130,  2391,  4156,  4236,  2572,  3426,  2256,  1769,  4176,  3739,  3854,  1625,    19,  1302,  3162,  4009,  2499,  3433,  3173,  4141,   942,  4265,  3729,  1197,  1038,   741,   545,  3669,  1180,  3853,  1041,  3874,  4021,   227,   568,   721
  4017,  3390,   574,  2757,  3672,  2087,  3626,  1417,  3791,  2165,  2293,   987,  3171,   917,  2207,   981,   445,  3396,  3167,   704,  2942,   226,  1240,   984,  2005,   306,  2432,  2717,  1985,  1618,  1272,  2960,  1671,    80,  2469,  3570,  3145,  1439,   633,  3874,    36,  2915,  1291,  1711,   799,  2082,  1045,  1546,  1602,  2367
  4018,   988,  1419,  4288,  2699,  3353,  4008,  3131,  3599,  4264,   591,  2940,  3849,   159,  1051,  2668,  1415,   503,  3141,  2482,   465,  1140,   627,  4234,  4030,  3658,  1279,  3263,  3390,  3176,   171,  1470,  3634,  3094,   584,  2219,  3755,   712,  4172,  4250,   665,  3458,  3349,  4092,  1730,  1630,  2165,  3913,  2468,     1
  4019,  1360,   821,  4122,  1696,  3865,  2121,  4222,  2594,  3930,  1631,  1538,  4073,  1425,  3428,  3856,  1538,  1262,  3541,   412,  3790,   680,  1451,  1125,  3896,  1292,  4250,  2419,  2209,  1378,  3014,  3668,   341,  1193,  1626,   316,  3604,   661,  2783,  4228,  3764,  3614,  2368,  1369,  2603,  1574,  2720,  1752,  1231,  1787
  4020,  1856,  3864,  1506,  2771,  1615,  3428,  4102,   162,  3990,  1385,  2734,  2536,   930,  1458,  3477,   188,  3006,  3461,  3878,  3514,  3921,  3806,  1426,  1798,  3523,  2905,  2650,  1060,  1386,  2482,  3188,   811,   639,   785,  2564,  2127,  2657,  3194,   698,  3631,  3327,  3693,   340,   541,  1253,  3145,   210,  2952,   978
  4021,  4293,  3345,  3255,  2706,  1444,  3166,   175,  3235,  3585,  2355,  1163,  2462,   382,  1546,   134,  1376,  3749,   929,  3889,  2622,  2989,  1072,  3728,   715,  2286,  2037,  2219,  2377,  3325,  4265,  1563,   385,  1736,   208,  3073,  1696,  3623,  3157,  3980,  2790,  3181,  3583,  3795,  1093,  2377,  4296,  4178,  3808,  1448
  4022,   467,  3254,  2205,  1451,  1398,  3641,   724,  3089,  2819,   583,  4221,  4158,  2202,  1216,  2992,   339,  1964,  2144,   418,   988,  1448,  3124,  2519,  1887,  2174,  3930,    78,  3242,  1077,  2466,  2176,  1263,   425,  2133,  3132,  3252,   825,   526,  1650,  2669,  1132,  1743,  1394,   774,  2370,   387,   722,  1585,  1432
  4023,  3678,  2187,  4037,  2818,  2396,  3923,  4010,  3916,  1877,  2975,   511,  2801,  4209,   667,  3661,  3364,  3772,  3150,  1591,   655,  1478,  1955,  3509,   688,   593,  3352,  2819,  3154,  3430,   415,  3934,  3460,  2911,  1016,  1247,  1618,  1693,  3492,  2073,  2336,   799,  1669,  1293,  1579,  2923,  4302,  3078,   116,  3795
  4024,   369,  3625,  1503,   362,   265,  4195,   401,  1763,  3375,  1049,  3921,  4034,  2968,  2858,    43,  3613,   280,   380,  2172,  1815,  4099,  3031,  3139,   372,   991,  2960,  1171,  4291,  3950,  4027,  3166,   355,  1099,  3502,  3883,   281,  3409,  1124,  2662,  1196,   904,  4241,  2062,   427,  1269,  3851,  2591,   793,   930
  4025,    71,   145,   419,  4138,   527,   110,  1255,  3804,  3309,  1521,  3446,  4190,  1583,  1789,  1554,  1313,  3169,  3307,    53,  3851,    33,  2121,  1648,  2021,  1339,  1365,  1455,  1711,  3172,  2079,  2871,   771,  3225,    98,  1780,  1455,   492,  2733,  2311,  2586,  2681,  2351,  4184,  4217,  2820,  2616,   492,  1650,   954
  4026,  2538,  2209,  2774,  1953,   798,   562,  3473,  3866,  3094,  3602,  2062,  1245,  3014,  3143,  2612,   782,  1112,   561,  1076,  3820,  1780,  3420,  1118,  2431,  2408,  2737,  2973,  3524,  1747,  3548,  3511,   373,  1839,   308,  3155,  2076,  1748,  1113,  3968,  2280,  1857,  2459,  2963,  1969,  2180,   486,  3653,   923,  1556
  4027,   187,   988,  1634,  2261,  2138,  1007,  1481,   151,  4144,  2710,   460,  2280,   680,     5,   638,  1476,   604,     5,  1587,   994,   953,  1189,  2006,   384,  1293,  3629,   561,  2840,  3800,  3012,  1250,  2995,  2175,  1605,     4,   725,  1395,  1047,  1338,  2476,  1409,  1569,  3604,  1849,  4017,  1913,   293,  1984,  1230
  4028,   158,  4288,  2006,  2805,  2915,  2334,  2915,  1558,    76,  1601,  4120,  2464,  2481,  4203,   964,  2101,  2731,  1860,  4155,  1808,  1492,  1879,  3058,   614,   400,   796,  3805,  2680,  2497,  2847,  4056,   693,  3299,  1828,  3384,  2785,   267,  1740,  2993,   169,    97,   502,  2079,  1886,  3793,  1455,  4012,  4175,  4225
  4029,  1178,   776,  4295,  2751,  3795,  1977,  2569,  2645,  2931,  3260,   839,   113,  2259,  2681,  2525,   332,  1938,   496,  1286,  1734,  1549,    17,  3835,  1597,  3143,  2386,  3070,  2426,  1191,   162,  3956,  1048,  1318,   878,  2422,   936,  2913,  3486,  2603,    35,  1347,   164,    93,  1972,  3752,  3263,  3505,  2054,  2246
  4030,  1152,    91,  1441,  1188,   696,  3343,   645,  1401,  2523,  2953,  1670,  1488,   534,  1496,   896,  2250,  2842,  1910,  1942,  1708,  3268,  1967,  2225,  3107,  3258,  2283,  2601,  1480,  1827,  3031,  3531,  3598,  1907,   193,   992,   156,  1690,  1788,  3341,  2199,   774,  2903,  3693,  3216,  1792,  3829,   918,  1131,  3300
  4031,  2632,  3401,  3641,   223,   708,  3874,   272,  2404,  3145,  2215,  2512,   168,  4136,  4096,   796,  3689,  4032,   806,  1617,  1129,  3720,  2317,  2917,  4125,  2501,   791,  2725,  1473,  3640,    14,  2614,  3276,   433,  2987,  1404,  3439,  1862,  3378,  1078,  3738,  3987,   803,  2163,  2595,   458,  1812,  3299,  3886,   216
  4032,   750,  2623,  2343,  1552,  4115,  1944,  3548,  1380,  4251,  3821,  3122,  2284,  4220,  2803,  2239,  1854,  1332,  1358,  3475,  1037,   271,  3945,  2169,   377,  1170,  2302,  2533,  2582,   665,  1506,   290,  2904,  3400,  3232,  1570,   674,   724,   748,   647,  3458,  1526,  3854,   369,  1776,  3776,  1172,  4182,   103,  2346
  4033,  3269,  2480,  4298,  2089,  3248,  4250,  1088,  2632,  1338,  2686,   611,   173,  3069,  3516,  3242,  3090,  3956,  2397,  3643,  2345,  2582,  3100,  2865,  2902,  3481,  3471,  1784,  1343,   432,  3403,   463,  2580,  1920,  1655,  1257,  4154,  3567,  3714,  2410,  2673,  4170,  3837,  3076,   540,  1508,  2724,    24,  2669,  2836
  4034,  2163,  2837,   623,  2307,  4004,  4293,   243,  3532,  2880,  1395,   327,  1824,  2356,  2034,   112,  4004,   333,  2015,  4029,  1940,  1925,  3027,  1036,  3915,   237,  2439,  1927,   324,  1136,  1944,  2824,  2304,  1442,  1181,  1012,   648,    66,  1710,  2403,  3081,    92,  3152,  3313,   563,  1481,  2757,  3986,   371,  1605
  4035,  4101,   952,   352,  1814,  3672,  3775,   406,  1028,   921,  2918,  3559,  2845,  2287,  1257,  2323,    90,   401,   900,  1229,  2811,  3858,   365,  2354,  2772,  1132,  3418,  2615,   111,  2564,   819,  1055,  2253,   316,  2955,   517,  2777,  3302,  2767,  3498,  2728,   579,  4084,  1312,  2892,  3269,  3784,  2733,  1393,  1888
  4036,  4303,  3876,  1021,   254,  3538,    83,  1912,  1385,  3676,  1826,  2386,  2673,  2045,  1279,  2091,  1490,  2394,    72,  4295,  1099,  1714,  3183,  3380,  1408,  2912,  3649,  2503,  1737,   608,   187,   114,  3462,  3945,  1250,   177,  3374,   363,  2884,  2733,   829,  1217,  3373,  3714,  3669,  3606,  2813,  1322,  1607,   113
